day_pass_id,purchaser_id,date,pass_type,group_ages
1739,1772,2024-02-14,Single,"36,21,29,55,51,5"
1740,6731,2024-10-22,Student,"58,58,14,7,47,31"
1741,5213,2024-04-03,Student,"30,15,52"
1742,4006,2024-02-10,Student,"13,36,14,37"
1743,8205,2024-07-27,Family,7
1744,9095,2025-02-25,Single,"28,49"
1745,7043,2024-08-25,Family,"58,6,13,14"
1746,8152,2024-12-08,Single,9
1747,9920,2024-08-16,Student,"55,55"
1748,2033,2024-07-24,Single,"52,58,48,17,31,48"
1749,7542,2024-12-06,Single,"35,60"
1750,1038,2024-06-08,Family,"15,10"
1751,6639,2023-04-17,Student,"8,55,12,14"
1752,5674,2023-07-07,Family,"15,8,57,55"
1753,10000,2024-07-22,Student,"11,28,45,27,43"
1754,3605,2024-03-03,Family,"46,43,22"
1755,9218,2023-08-30,Single,33
1756,4974,2023-06-22,Single,"20,19,38,25,34,16"
1757,2851,2024-02-11,Single,"35,45"
1758,9325,2024-12-09,Family,"16,46,30,46"
1759,3200,2024-02-23,Student,"53,43,24,10,17"
1760,9846,2023-08-29,Family,"8,39,20"
1761,4912,2024-12-13,Single,"22,7,36,28,30,48"
1762,9501,2024-12-11,Family,"17,52,19,33,28"
1763,6958,2024-02-03,Student,"7,50,30,20,27"
1764,6376,2025-02-01,Single,"42,49,13"
1765,4781,2024-02-14,Student,"19,10"
1766,7125,2023-09-01,Single,"6,50,51,41"
1767,8434,2023-09-15,Single,"58,56,39,13,27"
1768,3156,2024-12-24,Student,"34,47,23,8,26,33"
1769,6744,2024-08-11,Family,"23,24"
1770,6897,2024-11-12,Student,13
1771,7581,2023-12-02,Family,43
1772,5488,2023-07-14,Family,"58,54,48"
1773,7348,2024-11-12,Student,"44,55"
1774,6505,2023-12-24,Student,"29,51"
1775,778,2023-04-18,Family,"7,36,24,19"
1776,4702,2023-07-03,Family,"26,21"
1777,2036,2025-03-13,Single,"48,25,42,28,47,15"
1778,2106,2024-10-01,Single,"13,10,27,52,30"
1779,4233,2023-09-23,Family,"25,35,55"
1780,2755,2023-06-24,Family,"37,45,9,52"
1781,1749,2024-10-15,Single,48
1782,3519,2025-02-11,Single,"44,25,38,24,19"
1783,1861,2024-09-14,Family,13
1784,6229,2025-03-01,Single,"48,11,57,17,43,16"
1785,3014,2023-06-02,Family,"43,18,35"
1786,9947,2023-07-25,Student,"41,57,6,32"
1787,5630,2024-01-20,Family,"16,19,45,34"
1788,9971,2023-04-24,Family,"45,39,49,17,35,59"
1789,2099,2024-08-28,Student,"16,54"
1790,16,2024-02-10,Family,"29,23"
1791,5122,2024-06-24,Single,"9,22,37,51,49,48"
1792,1967,2024-10-20,Family,40
1793,9269,2024-05-13,Student,"7,20,18,20,32,11"
1794,9757,2023-09-23,Single,"44,43,23"
1795,843,2023-07-04,Single,"37,55"
1796,8549,2025-03-25,Student,"44,33,41"
1797,4384,2024-05-02,Single,14
1798,7267,2024-01-15,Single,"44,14"
1799,237,2024-01-21,Family,"52,34,31,55"
1800,7915,2025-01-25,Family,9
1801,8000,2025-01-14,Student,"29,35"
1802,6625,2023-12-11,Family,59
1803,4466,2024-09-23,Single,19
1804,4046,2025-02-08,Student,"54,31,38"
1805,7161,2023-09-15,Single,36
1806,1495,2024-07-27,Single,"53,32,16,10,15"
1807,715,2024-05-23,Family,"23,40,47,6,21"
1808,4452,2025-02-18,Family,"16,59,8,19,24"
1809,5968,2024-03-27,Student,"52,59,31"
1810,8434,2025-03-25,Single,"58,20,49,7,10"
1811,7276,2025-02-13,Student,"59,27,18,39,45,6"
1812,241,2024-12-27,Student,"54,32,18,49,14,40"
1813,6896,2024-03-17,Student,"39,51,51,42"
1814,6382,2025-03-18,Student,"58,41,9,15,41"
1815,7990,2024-03-19,Single,"34,44,43,44,6,39"
1816,172,2024-09-05,Single,"54,49,55,6"
1817,9035,2023-04-30,Student,59
1818,3297,2024-10-11,Single,"15,9,29"
1819,6737,2023-07-19,Family,"17,31"
1820,3366,2023-05-12,Single,28
1821,102,2024-12-27,Single,"50,52,21,30"
1822,9872,2023-10-25,Family,"59,16,41,30,14"
1823,6099,2023-11-24,Student,"20,6,33,26"
1824,8891,2023-09-03,Family,13
1825,2484,2025-03-07,Student,"51,52,51,12"
1826,3150,2023-05-24,Single,"23,12,40"
1827,3884,2024-06-13,Single,13
1828,9426,2024-05-30,Family,"14,36,26"
1829,8956,2023-12-30,Single,"19,13"
1830,5987,2024-12-23,Family,"6,41,30,20,39,50"
1831,1100,2024-09-29,Family,"55,41"
1832,6497,2023-06-15,Family,"7,25,22,41,54"
1833,6016,2024-03-07,Family,"19,54,49,60,55,59"
1834,5426,2023-05-01,Single,"56,35,13"
1835,4500,2024-11-23,Single,"18,38"
1836,8545,2023-06-08,Family,"25,21,32,58,51"
1837,9228,2024-12-07,Student,"32,53"
1838,2970,2023-07-12,Student,"57,16,46"
1839,3039,2025-01-02,Single,"52,6,18,14"
1840,9357,2024-10-02,Student,"39,24,20,20"
1841,3189,2023-12-31,Family,"16,57,42"
1842,3402,2023-04-01,Family,40
1843,2373,2024-08-13,Student,18
1844,6109,2023-04-01,Student,"14,17,37,19"
1845,5613,2024-09-17,Family,"13,46,5,33,38"
1846,1381,2024-11-07,Family,"37,43,14,58"
1847,2724,2023-06-20,Single,"10,7"
1848,4734,2023-06-01,Single,"49,20"
1849,6620,2023-10-31,Family,"37,20,58,35,5,35"
1850,5145,2024-06-16,Single,"51,8"
1851,2302,2024-09-16,Single,"17,23,11,14"
1852,8605,2023-06-25,Family,"59,52"
1853,9302,2024-12-13,Family,"58,27,17,13"
1854,4155,2024-09-05,Student,"56,19,52,48,49,8"
1855,672,2024-01-19,Student,"40,37"
1856,6999,2023-12-10,Single,"33,23,50,50,36"
1857,3874,2023-04-28,Family,"10,35,27,58"
1858,5329,2023-07-09,Single,"18,52,19,35,19"
1859,7456,2023-11-09,Single,"11,40,30,42,43,32"
1860,9361,2023-07-25,Student,"45,21"
1861,5809,2024-09-24,Single,"29,42,5"
1862,5944,2024-10-27,Student,"31,22,14,22,22,6"
1863,6263,2023-07-22,Family,"9,41,24,8,59"
1864,9431,2024-10-10,Single,"11,26,5"
1865,4126,2023-06-17,Family,"16,30,60"
1866,316,2023-10-17,Single,"36,39,16,41,45"
1867,1125,2023-05-11,Student,"39,30,46,22,40,51"
1868,3566,2024-07-27,Single,18
1869,17,2025-03-05,Family,"19,55,12"
1870,9266,2023-04-13,Student,20
1871,1807,2024-09-18,Student,"38,7,11,41"
1872,2178,2023-06-23,Single,"50,44,14,38,17"
1873,5295,2024-08-16,Student,"44,33,15,14,54"
1874,2985,2023-11-06,Family,"14,37,13"
1875,3779,2024-02-03,Single,"37,45,25,36,11,10"
1876,6642,2023-08-13,Single,"20,10,24,37,20,19"
1877,6543,2024-08-13,Family,"39,14,50,37"
1878,1320,2023-07-02,Student,"16,43"
1879,5666,2023-09-07,Single,"33,18,5"
1880,620,2024-06-04,Family,57
1881,29,2024-05-28,Family,"34,11,44"
1882,7751,2023-04-22,Family,"32,13,52,33"
1883,5302,2023-11-27,Single,"56,57"
1884,9067,2025-03-20,Family,"33,12,30,28,57"
1885,5088,2024-03-17,Student,"59,16"
1886,5438,2023-06-22,Family,12
1887,4185,2023-12-25,Single,"33,21,19,35,40,6"
1888,5304,2024-03-02,Single,"51,19,14,18,20"
1889,9775,2023-04-01,Family,"26,43,34,13,9,43"
1890,6352,2024-07-11,Single,"48,27,37,39,7"
1891,4547,2023-04-21,Student,"48,49,20,34,53,14"
1892,7034,2024-11-21,Student,34
1893,1337,2023-06-18,Family,"26,45,58,51,36,29"
1894,6367,2024-05-06,Single,"55,36"
1895,3617,2023-11-08,Family,"26,59,27"
1896,1814,2023-08-11,Single,"51,56,18,15,30,28"
1897,5223,2023-06-13,Single,"48,47,19,11,58"
1898,1824,2024-02-21,Family,"13,11,57"
1899,6063,2023-09-04,Student,"21,37,27,27,14"
1900,7926,2024-10-10,Student,"11,36,27,23,51"
1901,2674,2024-02-17,Single,"39,9,46,8"
1902,4697,2023-07-01,Family,"51,51,59"
1903,5763,2024-10-22,Student,"52,50"
1904,6948,2024-07-27,Family,"10,25"
1905,1049,2024-12-19,Family,29
1906,1515,2024-04-14,Family,"44,27,23,40,16,10"
1907,4060,2024-11-03,Family,"39,25,25,19,32"
1908,510,2024-01-26,Family,16
1909,1789,2024-11-18,Family,"49,15,40,45"
1910,2872,2023-05-31,Family,"35,30"
1911,4281,2025-03-07,Single,"47,7,47,47,48,11"
1912,9331,2024-03-19,Family,"28,57,27,18,53,28"
1913,5390,2024-06-29,Family,"42,58"
1914,3292,2023-06-13,Family,"23,44"
1915,8954,2024-06-27,Single,"54,35,6"
1916,4168,2024-04-29,Single,29
1917,8991,2023-03-31,Family,"25,31,50,15,12,26"
1918,6165,2024-12-15,Family,"45,57,8"
1919,7173,2024-01-16,Family,"27,19,6,40,28"
1920,843,2024-12-21,Single,"37,37,10"
1921,3692,2023-05-18,Family,20
1922,9363,2024-06-08,Single,"14,11,21,51"
1923,1893,2025-01-14,Single,"22,36,31,38"
1924,1020,2023-07-06,Single,"8,46,52,43,48,14"
1925,7383,2024-03-04,Single,"21,19,58,46,25,59"
1926,1214,2024-09-26,Single,"33,20,37,26"
1927,4631,2024-05-27,Single,"35,37"
1928,7124,2024-06-23,Single,"16,10,43"
1929,3475,2023-05-27,Student,"28,50,56,55"
1930,2196,2025-03-15,Student,14
1931,7679,2023-08-04,Single,42
1932,3568,2023-12-20,Family,"36,56,43,48,12,28"
1933,3163,2023-08-13,Family,"28,17,60,41,40,35"
1934,5768,2024-02-02,Single,"6,9"
1935,5832,2025-01-18,Single,"41,35,52,7,12,49"
1936,7815,2023-09-08,Family,"22,8,14,48,56"
1937,4234,2024-02-01,Student,"42,17"
1938,4645,2024-03-08,Student,"36,17,16,55"
1939,7456,2025-03-14,Student,"11,33,12,19,57,23"
1940,6038,2024-10-07,Single,"11,50,17"
1941,6825,2024-08-06,Single,"43,7,37,19,29,45"
1942,9844,2024-07-30,Student,"8,47,48"
1943,9903,2023-10-09,Family,"37,23,32,11,10"
1944,6993,2023-10-22,Student,50
1945,9174,2025-01-23,Family,"38,46,15,47,11,53"
1946,9476,2023-11-19,Family,"29,8"
1947,9141,2024-07-28,Student,6
1948,2272,2024-04-05,Family,"38,20"
1949,1070,2023-06-27,Family,"15,30,32,46"
1950,8948,2023-03-30,Single,"17,19,52"
1951,2800,2023-11-25,Single,23
1952,5963,2023-09-13,Single,"31,26,26,45"
1953,1447,2023-12-17,Single,"23,34,58,40"
1954,1702,2024-11-30,Family,"27,5,17,26"
1955,1782,2023-08-05,Family,59
1956,1393,2024-10-30,Family,"36,31"
1957,8549,2025-01-10,Single,44
1958,7995,2024-05-26,Family,"31,12,27"
1959,9139,2024-01-02,Student,"34,5,50,18,44,23"
1960,6184,2023-04-14,Single,"13,55,39,21,50"
1961,2398,2024-02-12,Single,"22,8,14"
1962,2234,2023-07-11,Student,15
1963,9446,2024-07-25,Single,"20,38,13,22,56,35"
1964,2348,2023-05-04,Family,"30,19"
1965,6382,2024-10-13,Family,"58,16"
1966,1282,2024-09-18,Family,"50,44"
1967,2272,2023-12-13,Single,"38,30"
1968,3497,2025-01-21,Family,"59,58,58,36,27,41"
1969,8566,2025-02-04,Student,6
1970,7009,2024-02-07,Single,"27,36,52,22"
1971,4706,2025-02-17,Student,"12,60,13,37,16,20"
1972,7071,2024-02-29,Single,"30,15,14,37,20,53"
1973,9167,2024-12-07,Family,60
1974,9838,2023-11-19,Family,59
1975,7384,2024-11-15,Single,"51,29"
1976,5829,2024-06-03,Single,"10,23,48,41,49"
1977,4763,2023-06-26,Family,"27,50,18"
1978,1468,2024-05-14,Single,"32,14,59,35"
1979,1995,2025-03-14,Student,"38,37,15,19,57,6"
1980,1559,2023-12-30,Single,"51,35,45,47,16,43"
1981,696,2024-08-26,Student,"34,34,25,57"
1982,1702,2024-04-25,Single,"27,60"
1983,715,2023-09-05,Family,"23,12,31"
1984,1901,2024-01-02,Family,"41,47,46,39,17"
1985,9763,2023-06-11,Family,"19,44,9"
1986,1336,2024-01-17,Family,40
1987,9652,2023-12-15,Family,59
1988,3994,2023-11-11,Student,22
1989,7436,2023-11-09,Single,"19,53,58,37,26,41"
1990,649,2024-06-29,Family,"46,59,26,9,43"
1991,9802,2023-06-01,Family,"40,21,8,46"
1992,5075,2024-11-14,Family,"8,37"
1993,3278,2024-01-14,Family,26
1994,4020,2023-10-21,Family,47
1995,651,2024-03-19,Family,"22,59,37,23,27"
1996,6711,2024-03-16,Single,41
1997,6312,2024-12-09,Student,"50,23,54,23,58"
1998,7200,2024-10-28,Family,"41,12,48"
1999,9208,2023-11-01,Student,"45,5,21,36,43"
2000,9317,2023-11-02,Single,"59,8,33"
2001,1930,2024-07-07,Single,48
2002,5284,2024-07-30,Family,"5,20"
2003,9393,2023-11-20,Family,"12,31"
2004,9198,2024-06-22,Family,"35,14,47,40"
2005,3222,2024-07-10,Single,"17,48"
2006,7196,2024-09-10,Student,50
2007,3254,2023-09-22,Student,29
2008,5175,2025-03-18,Single,"49,9,13,54,34"
2009,6552,2023-08-20,Family,"19,6,6,30,13"
2010,1051,2023-10-17,Single,"56,27"
2011,4750,2024-01-18,Single,"32,57,47,32,54"
2012,8323,2024-01-07,Single,"26,42"
2013,3039,2024-08-22,Student,"52,6,33,22,12"
2014,1562,2025-03-22,Family,"36,20,32,45"
2015,9586,2023-09-15,Family,43
2016,154,2024-12-10,Single,12
2017,1210,2024-10-03,Student,"9,29"
2018,1064,2023-03-30,Family,"34,42,11,25,12"
2019,3592,2023-04-30,Family,"21,33,5,46"
2020,469,2024-12-25,Single,"16,53,37,49,55"
2021,8484,2024-07-09,Student,"46,57"
2022,5382,2024-06-25,Family,"7,47"
2023,5692,2024-07-27,Single,"12,57,33,49,17"
2024,6156,2023-09-09,Student,"17,21,12,59,15"
2025,6687,2024-03-23,Single,"9,16,8,60,50,9"
2026,5116,2023-12-12,Single,"18,21,22,24"
2027,1916,2024-11-12,Student,"52,21,33"
2028,3674,2023-05-26,Single,60
2029,8342,2024-09-04,Family,"46,21,5,43"
2030,5458,2023-07-17,Family,53
2031,1289,2023-07-27,Student,"27,28,56"
2032,4309,2024-08-20,Single,"19,14,12"
2033,6692,2023-11-22,Student,"20,31"
2034,439,2023-07-21,Family,7
2035,9589,2024-02-25,Single,"31,21,31,58,52,20"
2036,185,2024-06-01,Student,"28,60,29,32,36"
2037,6086,2024-07-13,Student,"30,18"
2038,2803,2023-10-22,Family,"20,24,32,16,47,27"
2039,5290,2024-12-06,Single,46
2040,4135,2024-03-08,Student,"7,54,28"
2041,2222,2024-01-09,Family,30
2042,5748,2023-06-17,Single,"57,11"
2043,2407,2023-09-30,Family,"29,14,54,27"
2044,5065,2024-06-11,Student,"41,13,43,16,32,39"
2045,7987,2024-06-19,Single,"57,17"
2046,7701,2025-01-13,Family,"40,29"
2047,2588,2023-06-17,Single,"10,34"
2048,7949,2024-01-26,Single,"12,39,21,54,46,14"
2049,9554,2024-05-06,Student,9
2050,9341,2023-06-16,Student,"27,31"
2051,1842,2023-05-10,Family,"39,44,5"
2052,5470,2024-02-06,Family,"60,40,9,23,9,15"
2053,549,2023-12-10,Single,"5,28,46,51,7"
2054,6681,2024-02-11,Single,"44,55,7,17,58,29"
2055,5369,2024-11-25,Student,"34,12,39"
2056,620,2025-01-30,Family,"57,13,14"
2057,7144,2023-11-21,Student,"48,39,12,13"
2058,1274,2024-04-29,Student,"29,53,53,32"
2059,8357,2023-05-24,Single,"58,15,47,8"
2060,179,2024-04-12,Single,"36,56"
2061,2905,2023-07-29,Family,"18,15,32"
2062,4239,2025-02-03,Single,36
2063,6768,2024-03-14,Family,"14,20,42"
2064,2275,2023-04-20,Single,"43,55,7,35,12"
2065,9705,2024-03-23,Single,"42,36,59,48,58,55"
2066,4465,2024-01-18,Family,"27,36"
2067,1966,2023-06-03,Family,"60,22,57,57,28,41"
2068,5913,2023-08-10,Student,46
2069,1750,2023-10-29,Single,"49,10,60,8"
2070,3381,2024-05-05,Family,"12,27,46,27"
2071,1830,2023-12-09,Family,"44,47,14,8,54"
2072,2080,2025-01-16,Single,"13,19,45,40,7"
2073,6061,2023-06-01,Student,"50,57"
2074,5117,2024-05-28,Family,"57,58,38,50,20"
2075,6661,2024-05-02,Family,"31,43,53,50"
2076,7805,2024-02-22,Student,"15,5,40,20,24"
2077,324,2023-04-01,Family,15
2078,2247,2023-10-02,Single,"7,54"
2079,1077,2024-12-28,Single,"33,57"
2080,1684,2023-07-27,Single,"5,11,16,34,30"
2081,9157,2024-12-02,Student,"28,48,32,48"
2082,8426,2023-09-08,Family,"7,20,51,40"
2083,3289,2023-10-09,Family,"11,19"
2084,1370,2024-05-05,Single,"8,39,21,44,60,44"
2085,5262,2024-11-29,Single,"33,38,38"
2086,721,2024-01-23,Family,"40,29,56"
2087,6661,2023-11-25,Single,31
2088,4479,2024-01-28,Single,"54,37,43,37,21"
2089,5302,2023-04-15,Single,"56,50,37,10"
2090,7728,2023-08-26,Single,"52,5,31,19,59"
2091,1666,2023-04-26,Family,"22,8,60,38,45,5"
2092,6521,2024-11-10,Single,"54,55"
2093,1741,2024-03-07,Student,"27,12,41,29,33,35"
2094,8671,2023-10-16,Single,"48,53"
2095,5400,2023-06-13,Family,"42,45,12,42"
2096,4541,2024-09-06,Single,"21,19,17,28"
2097,364,2024-01-06,Single,"14,32,35,42,45"
2098,9768,2024-03-27,Single,"25,24,33"
2099,7552,2024-01-11,Student,25
2100,7050,2024-09-24,Student,"19,52,29,35,24,47"
2101,8770,2023-04-05,Family,"46,37"
2102,837,2024-02-27,Student,"48,16,52,51,22,20"
2103,1189,2024-02-01,Student,"52,33,29,14,6,27"
2104,6998,2024-01-17,Student,"24,12,54,58"
2105,5652,2023-09-24,Student,"32,16,49,36"
2106,6342,2024-06-29,Student,"37,12"
2107,2752,2024-02-21,Single,"33,33"
2108,1461,2023-08-02,Single,38
2109,705,2023-07-19,Student,"20,11,23,27,24,13"
2110,1297,2024-03-19,Student,"29,48,40,36,39,51"
2111,9564,2023-04-30,Student,"21,19,57,38"
2112,9762,2023-11-11,Single,41
2113,8088,2023-07-09,Student,"28,58,12,23,15,17"
2114,9759,2023-10-20,Family,"47,9,31,42"
2115,7294,2023-07-24,Family,30
2116,1012,2023-04-17,Single,"35,47"
2117,479,2024-12-25,Family,"10,51"
2118,8664,2024-12-13,Family,31
2119,3092,2024-03-03,Student,"34,22"
2120,4777,2025-01-13,Single,"54,40,12,55,23,50"
2121,4374,2025-03-25,Family,"24,22,16,32,38,53"
2122,9601,2025-01-12,Student,"35,49,35,21"
2123,3626,2024-12-03,Single,"25,40"
2124,400,2023-11-07,Family,"5,45"
2125,7511,2024-08-09,Student,"56,60,32"
2126,161,2024-11-30,Student,"28,26,23,28"
2127,5654,2023-05-30,Single,"58,16,40,33,20"
2128,6108,2024-08-07,Student,31
2129,922,2024-05-26,Student,"35,8"
2130,3509,2023-12-15,Family,"18,33,23,25,49"
2131,2403,2023-10-22,Student,"51,10,15"
2132,1663,2023-06-17,Student,"33,48,18,41,17,54"
2133,7680,2024-03-04,Student,"11,31,19"
2134,3903,2024-01-04,Family,"58,9,28,32,50,55"
2135,2265,2023-07-22,Single,"49,49,54,45"
2136,1700,2025-02-18,Student,"46,59,53,30,29,38"
2137,3240,2023-06-08,Family,"41,11,21,43,30,48"
2138,3879,2023-09-20,Family,"19,35,58,35,18,55"
2139,820,2024-03-26,Family,"30,43,37"
2140,6504,2024-03-14,Family,"43,37,30,51,43"
2141,2432,2024-10-04,Student,"35,43,26,32,8,15"
2142,7012,2023-04-20,Family,"8,10,8,6,31"
2143,2653,2023-08-19,Student,"40,60,38,12,39"
2144,9933,2024-01-15,Family,"46,14,11,58,21"
2145,7006,2024-01-29,Family,"40,35"
2146,9889,2024-08-14,Family,"55,36,19,5,33,24"
2147,2229,2024-05-18,Student,"19,35,47,33,28"
2148,9670,2024-01-04,Family,"40,57,31"
2149,7056,2023-04-23,Student,"5,6,47"
2150,7043,2024-11-27,Single,"58,43,29,29,60,9"
2151,4123,2024-05-11,Single,26
2152,6719,2024-07-23,Student,"40,56,28,6,59,8"
2153,5151,2025-02-20,Student,42
2154,3626,2024-09-03,Single,"25,50,41,55,40"
2155,5083,2023-12-29,Family,"7,43"
2156,5093,2024-08-07,Family,"60,8,32,31,7,7"
2157,7201,2024-03-18,Single,"39,33,35,57"
2158,7311,2024-02-12,Student,"9,30,47,13"
2159,3686,2024-01-23,Student,"11,51,8,32,48"
2160,3592,2023-11-05,Student,"21,46,33,23"
2161,5577,2025-01-24,Family,"7,39,39,24,43,60"
2162,2847,2023-12-27,Family,"30,8,37,10"
2163,1643,2024-02-22,Family,"24,19,46,35"
2164,2850,2023-11-04,Student,"48,6,11,47,27,9"
2165,6308,2023-05-29,Family,"32,36,22,40,33,23"
2166,7395,2023-09-15,Family,"47,21,52,9,52,18"
2167,1639,2023-08-22,Family,"43,37"
2168,3683,2024-10-28,Single,"58,8,54,46,33"
2169,2167,2023-07-07,Single,"10,50,13,25"
2170,8022,2024-04-08,Student,"24,53"
2171,1671,2023-11-06,Family,24
2172,2314,2024-03-24,Student,"42,31,46,51"
2173,9268,2025-03-21,Single,"60,33,5"
2174,7022,2024-05-07,Student,20
2175,7759,2024-01-04,Student,"54,56"
2176,9525,2023-10-07,Family,"50,15,52,45"
2177,9202,2023-10-27,Family,"55,13"
2178,8303,2025-03-21,Single,"29,10,45,35,51,36"
2179,9777,2024-09-02,Family,19
2180,8308,2025-01-28,Student,"13,20,17,56,40,29"
2181,5819,2023-05-28,Single,"25,20"
2182,1273,2024-07-25,Family,58
2183,7765,2024-10-23,Single,"18,51,20"
2184,2818,2023-08-09,Student,24
2185,5146,2024-01-15,Family,26
2186,8401,2024-07-23,Student,"23,9"
2187,9886,2024-06-26,Single,"53,28"
2188,8911,2024-08-18,Single,23
2189,9764,2024-03-01,Family,"39,13,54,34"
2190,7105,2024-09-17,Family,12
2191,6940,2023-06-24,Student,"12,12"
2192,6690,2024-06-14,Student,"5,6,49,42,54,57"
2193,7519,2024-06-29,Student,36
2194,6518,2024-10-01,Single,30
2195,8061,2024-11-02,Family,"12,25"
2196,3522,2024-02-27,Single,"8,46,9,29"
2197,7129,2023-07-21,Student,"47,44,52,55,37"
2198,7116,2023-11-22,Student,"29,30,59,5"
2199,3210,2024-07-23,Single,43
2200,5519,2024-03-05,Single,"56,54,31,17,39"
2201,1911,2023-10-23,Single,"14,58,7,53,59"
2202,6752,2023-12-02,Student,12
2203,8900,2024-09-13,Single,"46,29"
2204,793,2023-06-05,Family,"15,42,28,16,21"
2205,1131,2023-12-15,Family,"53,9,9"
2206,2566,2024-02-26,Single,55
2207,5542,2024-10-15,Single,"43,45,6,51"
2208,6068,2023-05-16,Single,"37,43,55,36,23,26"
2209,2087,2024-08-14,Student,"46,15,12,34"
2210,2720,2024-02-17,Family,46
2211,1646,2024-10-29,Student,"46,5,33,36,29"
2212,6720,2023-11-27,Student,"30,54,27,57,21,16"
2213,6317,2023-10-19,Student,11
2214,1364,2023-12-31,Family,"24,28,20,28,12,27"
2215,8498,2024-08-31,Family,"11,47,34,21,42"
2216,7156,2023-12-27,Family,"32,35,21"
2217,2836,2024-07-24,Single,"42,42,28,7"
2218,6689,2024-10-14,Family,37
2219,5874,2023-09-22,Single,"10,54,21,10,42"
2220,948,2023-07-14,Single,12
2221,9913,2024-02-05,Student,"44,39,38"
2222,6565,2024-05-18,Student,"9,34"
2223,982,2025-01-30,Single,"52,46,41,28,15,26"
2224,4904,2024-04-22,Student,"58,13"
2225,5304,2023-12-24,Student,"51,35,46,47"
2226,1920,2024-06-06,Single,"43,30,47,49,41,44"
2227,3280,2024-05-18,Single,"5,59,55,48"
2228,5595,2023-10-28,Student,"43,16,46,39,41,28"
2229,7272,2023-11-27,Student,"28,32,6"
2230,6597,2024-07-20,Family,"56,47,5"
2231,6963,2025-02-03,Student,"18,20,22,15,7"
2232,2040,2023-10-24,Student,"5,58,35,31,50,11"
2233,4197,2023-10-15,Single,"7,44,7,49,29"
2234,4070,2025-03-12,Single,"50,32,19,31,47"
2235,9610,2023-05-20,Family,15
2236,2443,2025-03-13,Family,"5,47,49,18,12,25"
2237,6821,2023-12-25,Single,"15,45,37"
2238,3309,2024-04-09,Student,"51,32,16,42,25,58"
2239,9717,2023-04-02,Single,"11,49,47"
2240,5082,2023-12-20,Student,"27,40,14,43,30"
2241,1877,2023-08-11,Student,"54,36,17,37,28"
2242,8752,2025-01-29,Single,"53,30,39,5"
2243,8764,2023-06-25,Student,"17,30,47,43,53"
2244,4076,2024-08-31,Student,"59,19,14"
2245,8411,2024-07-11,Single,"41,22,55,21,8,51"
2246,3160,2024-02-05,Family,"27,45,6,5,51,59"
2247,161,2023-05-15,Student,"28,34,6"
2248,5199,2025-01-13,Single,"10,49"
2249,994,2024-01-10,Single,"54,20,15,18,43,22"
2250,5643,2024-09-09,Student,"56,46,15"
2251,8076,2025-02-23,Student,12
2252,7981,2023-07-25,Family,"50,49,60,19,34,15"
2253,1898,2023-05-18,Single,"20,26,46"
2254,9125,2023-06-20,Single,"36,15,7,9,31,34"
2255,6330,2023-04-20,Student,"56,38,9,17"
2256,4540,2024-02-15,Student,"57,43,11,34,16,13"
2257,8483,2023-10-15,Single,31
2258,404,2024-12-29,Single,"25,21,55,34"
2259,6196,2023-11-08,Family,36
2260,7003,2025-03-10,Student,"25,43,9,27"
2261,8562,2025-01-21,Single,"47,47,22,42,50"
2262,2395,2024-05-27,Student,"34,59,50"
2263,2953,2024-01-16,Single,"37,23"
2264,3089,2023-05-09,Family,"39,13,59,51,5"
2265,2739,2024-04-25,Family,"24,26,19"
2266,6818,2024-11-08,Family,"49,21,24,57,55,26"
2267,4101,2024-02-04,Family,"6,22,54,5,52,31"
2268,5235,2024-05-25,Student,"35,39"
2269,5918,2024-09-30,Family,"35,32,53,6,42,50"
2270,1067,2024-06-05,Single,"60,9"
2271,5310,2024-06-26,Family,36
2272,2619,2023-06-21,Family,"33,11"
2273,4827,2024-05-15,Single,"51,33,38,59,49,29"
2274,6986,2024-04-20,Family,11
2275,4022,2024-08-06,Family,"6,16,42,30,16"
2276,9730,2024-03-29,Family,"32,59,16"
2277,7918,2023-06-24,Family,"37,35,13"
2278,3154,2024-11-21,Single,"43,29,27,56,37"
2279,1356,2023-09-30,Single,"57,5,35,32,59"
2280,4280,2024-03-14,Student,"13,12,11,14,58,54"
2281,2565,2023-04-26,Student,"36,53,34,37,34,7"
2282,3040,2024-03-12,Family,"27,27,45,20,59,33"
2283,3503,2024-12-06,Student,"9,47,20,6"
2284,8820,2023-10-07,Single,"42,10,14,12,52,48"
2285,5133,2023-05-09,Single,"28,18,54,28"
2286,22,2024-01-13,Family,"54,5,39,22,45"
2287,8430,2024-01-20,Single,"9,32"
2288,8992,2023-10-15,Family,58
2289,2695,2025-02-24,Student,"55,55"
2290,4576,2025-02-05,Student,"32,50"
2291,5441,2023-10-31,Family,"43,36,51,50,31,48"
2292,4652,2023-10-03,Single,"45,55,5,19,44"
