sale_id,customer_id,member_id,date,item,price
2752,7598,0,2023-12-09,Water Bottle,25.44
2753,784,784,2024-12-06,Water Bottle,44.25
2754,4582,0,2023-08-30,Chalk Bag,45.27
2755,2190,0,2025-02-19,Chalk Bag,49.88
2756,6257,0,2025-03-10,T-Shirt,44.37
2757,3464,0,2023-07-22,Water Bottle,32.56
2758,6730,0,2023-11-05,Gatorade,16.73
2759,984,984,2023-10-26,Water Bottle,24.67
2760,5603,0,2023-05-04,Protein Bar,15.92
2761,9438,0,2024-05-06,Protein Bar,44.33
2762,509,509,2023-04-22,Chalk Bag,26.98
2763,8896,0,2025-02-11,Water Bottle,5.65
2764,1629,0,2023-12-31,Shoes Rental,44.38
2765,7894,0,2024-07-01,Protein Bar,18.21
2766,3192,0,2024-12-05,Celsius,29.66
2767,5348,0,2024-12-12,Celsius,20.01
2768,3412,0,2024-02-19,Protein Bar,48.98
2769,5010,0,2023-08-13,Protein Bar,44.97
2770,9843,0,2023-08-17,Chalk Bag,22.04
2771,3545,0,2024-10-22,Gatorade,13.15
2772,2855,0,2025-03-09,Celsius,48.06
2773,2976,0,2023-06-03,Chalk Bag,5.68
2774,3654,0,2024-05-24,T-Shirt,19.64
2775,3792,0,2024-04-26,Protein Bar,7.39
2776,5143,0,2023-11-27,Gatorade,16.77
2777,6344,0,2025-02-09,Water Bottle,40.74
2778,7915,0,2023-07-10,Chalk Bag,33.45
2779,8488,0,2023-04-10,T-Shirt,38.89
2780,1674,0,2024-03-15,Gatorade,45.74
2781,7617,0,2023-12-13,T-Shirt,47.21
2782,3598,0,2024-10-19,Water Bottle,13.21
2783,9119,0,2024-06-02,Water Bottle,27.74
2784,4887,0,2024-05-24,Chalk Bag,46.38
2785,4453,0,2024-10-28,T-Shirt,13.97
2786,8759,0,2024-01-09,Water Bottle,5.46
2787,8507,0,2024-09-03,Gatorade,9.64
2788,3263,0,2023-08-10,Shoes Rental,32.79
2789,1378,0,2023-09-04,T-Shirt,15.94
2790,4666,0,2025-02-20,Celsius,49.46
2791,2514,0,2023-12-15,Celsius,16.51
2792,2762,0,2024-12-29,T-Shirt,37.6
2793,7912,0,2024-06-25,Protein Bar,14.13
2794,9562,0,2024-08-27,T-Shirt,45.65
2795,7215,0,2024-05-22,Celsius,27.38
2796,4293,0,2023-07-27,Chalk Bag,43.82
2797,2056,0,2024-02-09,Shoes Rental,43.56
2798,2946,0,2023-12-17,Protein Bar,24.13
2799,9578,0,2024-04-01,Chalk Bag,26.99
2800,4171,0,2024-02-23,Protein Bar,45.01
2801,9330,0,2024-08-25,Water Bottle,35.58
2802,1135,0,2023-05-08,Celsius,23.28
2803,3233,0,2024-12-29,Chalk Bag,12.91
2804,2775,0,2024-12-12,Protein Bar,27.26
2805,791,791,2023-06-02,Water Bottle,33.6
2806,5669,0,2024-03-20,Water Bottle,40.61
2807,9397,0,2025-03-08,Celsius,38.68
2808,1601,0,2024-06-12,Celsius,41.33
2809,2925,0,2023-07-26,Chalk Bag,31.26
2810,9409,0,2023-12-31,Water Bottle,14.59
2811,6761,0,2024-07-07,Gatorade,48.15
2812,8636,0,2024-01-31,Shoes Rental,35.25
2813,2124,0,2024-10-10,Gatorade,13.71
2814,4429,0,2024-08-17,Chalk Bag,46.39
2815,9391,0,2024-08-19,Protein Bar,13.75
2816,9523,0,2023-10-13,Protein Bar,38.05
2817,9939,0,2023-11-09,Water Bottle,19.4
2818,1040,0,2024-02-04,Chalk Bag,34.23
2819,8974,0,2024-12-22,Chalk Bag,19.02
2820,4780,0,2023-12-10,Water Bottle,13.57
2821,2696,0,2023-08-06,Water Bottle,39.74
2822,8235,0,2024-06-05,Water Bottle,9.03
2823,745,745,2024-09-10,Chalk Bag,49.43
2824,6178,0,2024-03-17,Water Bottle,30.7
2825,4566,0,2023-04-25,Gatorade,31.03
2826,5672,0,2025-02-17,Gatorade,46.57
2827,3610,0,2023-08-25,Chalk Bag,29.59
2828,2680,0,2024-07-14,Protein Bar,25.15
2829,3146,0,2024-03-21,Chalk Bag,33.32
2830,9412,0,2023-08-02,Celsius,45.38
2831,8620,0,2025-01-08,T-Shirt,17.81
2832,4961,0,2023-08-27,Shoes Rental,8.73
2833,6595,0,2024-07-09,Protein Bar,40.17
2834,2216,0,2024-01-21,Shoes Rental,45.42
2835,8881,0,2023-10-07,Water Bottle,48.26
2836,7330,0,2024-12-10,Shoes Rental,9.92
2837,2382,0,2024-11-19,Celsius,23.74
2838,6492,0,2023-08-18,Gatorade,48.08
2839,5431,0,2023-05-26,Water Bottle,25.12
2840,7177,0,2024-05-30,Shoes Rental,35.12
2841,8651,0,2024-02-21,Celsius,32.28
2842,6278,0,2024-08-08,Water Bottle,40.64
2843,1342,0,2023-11-09,Shoes Rental,12.06
2844,5179,0,2024-07-17,Celsius,49.69
2845,4635,0,2024-08-08,Celsius,30.29
2846,744,744,2023-09-14,T-Shirt,7.96
2847,6650,0,2024-04-01,Protein Bar,17.46
2848,8913,0,2024-05-05,Gatorade,14.68
2849,5375,0,2024-11-19,Chalk Bag,45.79
2850,9204,0,2023-06-30,T-Shirt,39.13
2851,8246,0,2023-06-29,T-Shirt,37.53
2852,8088,0,2024-11-20,Water Bottle,47.29
2853,5672,0,2024-12-14,T-Shirt,38.82
2854,9200,0,2024-02-23,Celsius,37.24
2855,5250,0,2023-09-03,Water Bottle,19.63
2856,1991,0,2023-07-22,T-Shirt,44.98
2857,7864,0,2025-03-19,Shoes Rental,22.03
2858,6067,0,2024-08-08,Protein Bar,36.86
2859,587,587,2023-12-01,Celsius,8.99
2860,8296,0,2024-02-13,Chalk Bag,13.59
2861,8808,0,2025-02-08,Shoes Rental,11.85
2862,1083,0,2024-02-10,T-Shirt,47.72
2863,9213,0,2023-05-21,Shoes Rental,9.22
2864,8235,0,2024-10-07,Chalk Bag,46.91
2865,612,612,2025-03-12,Water Bottle,14.73
2866,1547,0,2023-05-18,Protein Bar,29.8
2867,8388,0,2024-04-24,T-Shirt,17.6
2868,1255,0,2023-10-18,Gatorade,10.26
2869,8509,0,2023-10-10,Shoes Rental,46.31
2870,68,68,2023-05-24,Water Bottle,45.0
2871,3539,0,2024-09-03,Shoes Rental,42.67
2872,2420,0,2024-11-13,Celsius,47.85
2873,3202,0,2023-08-08,T-Shirt,8.76
2874,4201,0,2024-04-13,Shoes Rental,37.06
2875,1046,0,2023-07-20,Chalk Bag,30.08
2876,7648,0,2024-12-10,Shoes Rental,44.69
2877,6372,0,2024-01-07,Gatorade,25.86
2878,6635,0,2024-06-30,Water Bottle,28.79
2879,6062,0,2024-06-21,T-Shirt,22.77
2880,4470,0,2024-10-05,Gatorade,6.85
2881,9655,0,2023-11-04,Shoes Rental,42.03
2882,2911,0,2023-05-12,Water Bottle,23.41
2883,793,793,2024-02-16,Protein Bar,38.23
2884,8643,0,2024-06-10,Gatorade,26.84
2885,6935,0,2024-05-17,Gatorade,13.07
2886,5433,0,2023-09-20,Protein Bar,48.39
2887,9874,0,2024-03-14,Shoes Rental,29.61
2888,6046,0,2024-10-23,Celsius,32.62
2889,9711,0,2024-03-21,Water Bottle,34.06
2890,8879,0,2023-11-05,Celsius,25.08
2891,6421,0,2023-11-06,Shoes Rental,12.2
2892,4663,0,2023-10-18,Chalk Bag,22.16
2893,7420,0,2025-01-22,Celsius,18.16
2894,5815,0,2024-07-23,Water Bottle,27.12
2895,5333,0,2024-08-17,Celsius,34.35
2896,6425,0,2023-10-13,Chalk Bag,26.73
2897,9798,0,2024-09-16,Water Bottle,47.4
2898,6322,0,2023-08-08,Celsius,24.02
2899,9365,0,2023-04-24,Shoes Rental,47.16
2900,1257,0,2024-04-18,Shoes Rental,13.83
2901,2288,0,2024-10-29,T-Shirt,48.68
2902,3527,0,2023-12-12,Water Bottle,21.72
2903,1338,0,2023-08-20,Celsius,21.92
2904,4793,0,2024-11-10,Gatorade,30.68
2905,1048,0,2024-04-10,T-Shirt,49.73
2906,3239,0,2025-01-12,Shoes Rental,5.29
2907,9656,0,2025-01-17,Shoes Rental,22.77
2908,4220,0,2025-01-05,Celsius,23.0
2909,5483,0,2025-02-16,T-Shirt,33.71
2910,727,727,2024-04-29,Gatorade,47.75
2911,6133,0,2024-09-27,T-Shirt,39.7
2912,4942,0,2024-04-21,Protein Bar,30.38
2913,5663,0,2024-08-31,Protein Bar,42.27
2914,495,495,2023-11-25,Chalk Bag,38.2
2915,2365,0,2025-03-25,Shoes Rental,36.2
2916,1355,0,2023-07-10,T-Shirt,34.8
2917,7385,0,2024-07-08,Protein Bar,8.93
2918,9070,0,2025-02-01,Shoes Rental,35.97
2919,9072,0,2023-11-21,Protein Bar,12.15
2920,183,183,2025-01-06,Chalk Bag,10.86
2921,752,752,2023-11-19,Celsius,47.08
2922,5154,0,2024-12-08,T-Shirt,30.24
2923,7063,0,2025-02-13,Chalk Bag,32.8
2924,2100,0,2024-10-22,Chalk Bag,26.08
2925,4846,0,2024-06-15,Celsius,21.95
2926,9386,0,2023-08-01,Chalk Bag,18.14
2927,7078,0,2023-03-30,Celsius,12.02
2928,9310,0,2023-09-18,Protein Bar,35.27
2929,4188,0,2024-12-08,Gatorade,14.65
2930,9940,0,2024-02-15,Chalk Bag,40.43
2931,8225,0,2023-04-30,T-Shirt,16.05
2932,7903,0,2024-09-16,Chalk Bag,16.1
2933,6537,0,2023-11-16,T-Shirt,39.62
2934,9611,0,2023-10-04,T-Shirt,5.51
2935,5000,0,2024-06-26,Water Bottle,14.22
2936,5780,0,2023-05-01,Shoes Rental,18.45
2937,3559,0,2024-11-01,Shoes Rental,45.19
2938,9617,0,2023-08-28,T-Shirt,36.83
2939,8707,0,2023-04-16,Celsius,30.5
2940,5132,0,2024-04-17,Water Bottle,28.93
2941,316,316,2024-02-04,Shoes Rental,27.13
2942,7559,0,2023-12-18,Protein Bar,23.82
2943,6250,0,2024-01-16,Protein Bar,19.91
2944,1227,0,2023-07-16,Protein Bar,44.29
2945,4633,0,2024-08-14,Protein Bar,43.93
2946,1839,0,2024-02-08,T-Shirt,24.44
2947,6762,0,2023-04-17,Shoes Rental,8.29
2948,4499,0,2023-07-28,Protein Bar,20.61
2949,6737,0,2023-12-09,Shoes Rental,14.94
2950,8808,0,2023-09-22,Chalk Bag,27.46
2951,5528,0,2024-10-12,Celsius,35.81
2952,9584,0,2024-12-25,T-Shirt,6.48
2953,644,644,2023-04-15,Celsius,25.77
2954,6311,0,2024-12-26,Water Bottle,36.81
2955,4469,0,2023-07-01,Water Bottle,7.64
2956,6123,0,2025-01-08,Gatorade,13.23
2957,2688,0,2024-04-07,Shoes Rental,14.01
2958,1846,0,2023-04-04,Protein Bar,34.46
2959,9856,0,2024-04-10,Gatorade,39.8
2960,9641,0,2024-01-05,Gatorade,41.08
2961,7016,0,2023-07-25,T-Shirt,48.71
2962,6735,0,2024-07-14,T-Shirt,22.82
2963,4164,0,2023-08-16,Gatorade,23.0
2964,5014,0,2024-02-18,Chalk Bag,25.03
2965,7186,0,2024-11-24,Chalk Bag,12.48
2966,4935,0,2024-02-22,Gatorade,39.41
2967,4669,0,2023-05-23,Protein Bar,14.16
2968,6026,0,2025-02-02,T-Shirt,44.46
2969,8831,0,2024-02-05,Protein Bar,17.97
2970,6909,0,2024-09-13,Chalk Bag,33.58
2971,7578,0,2024-10-28,Chalk Bag,33.03
2972,178,178,2023-09-10,Chalk Bag,49.89
2973,1307,0,2025-01-08,Shoes Rental,6.22
2974,3048,0,2023-09-25,T-Shirt,23.12
2975,8676,0,2024-11-29,Gatorade,45.91
2976,21,21,2023-10-29,Gatorade,49.17
2977,5443,0,2023-12-01,Gatorade,30.36
2978,6578,0,2024-08-17,Protein Bar,12.44
2979,8288,0,2023-11-27,Gatorade,46.95
2980,8480,0,2023-09-05,T-Shirt,39.36
2981,1520,0,2024-07-17,T-Shirt,14.73
2982,7071,0,2024-04-12,Gatorade,25.05
2983,4416,0,2025-01-29,Shoes Rental,18.02
2984,6978,0,2023-11-11,Chalk Bag,43.01
2985,6937,0,2024-08-09,Celsius,37.35
2986,3793,0,2023-04-30,Gatorade,47.59
2987,7817,0,2023-04-18,Gatorade,44.1
2988,9809,0,2023-12-05,Chalk Bag,23.59
2989,4446,0,2023-09-10,Chalk Bag,42.62
2990,3633,0,2024-11-02,Celsius,21.32
2991,6292,0,2024-01-20,Celsius,47.68
2992,5020,0,2024-12-10,T-Shirt,42.45
2993,2992,0,2023-04-13,Chalk Bag,36.87
2994,2381,0,2023-05-01,Protein Bar,33.71
2995,373,373,2024-08-06,Protein Bar,7.05
2996,815,815,2023-04-03,Protein Bar,20.06
2997,1626,0,2024-01-04,Chalk Bag,27.82
2998,5140,0,2023-04-30,Shoes Rental,18.23
2999,3241,0,2023-10-30,Chalk Bag,18.57
3000,838,838,2023-06-28,Protein Bar,17.38
3001,2454,0,2025-01-22,Shoes Rental,9.88
3002,870,870,2023-07-18,T-Shirt,49.33
3003,1231,0,2024-10-13,Protein Bar,49.3
3004,594,594,2024-03-13,Chalk Bag,10.39
3005,5257,0,2023-06-19,Water Bottle,30.8
3006,3379,0,2023-08-15,Celsius,30.03
3007,5311,0,2024-10-14,Water Bottle,35.43
3008,2592,0,2023-11-21,Celsius,26.62
3009,6004,0,2023-05-13,Chalk Bag,36.82
3010,4971,0,2024-09-03,Protein Bar,28.93
3011,8080,0,2023-04-27,Shoes Rental,37.48
3012,6164,0,2024-01-29,Celsius,23.54
3013,6660,0,2024-11-13,Celsius,31.73
3014,659,659,2024-02-11,Gatorade,41.9
3015,2204,0,2024-03-06,Chalk Bag,11.53
3016,6588,0,2025-03-20,Gatorade,36.1
3017,4473,0,2025-01-23,Shoes Rental,5.85
3018,5031,0,2024-06-16,Shoes Rental,9.7
3019,9230,0,2024-09-26,Water Bottle,43.33
3020,9260,0,2024-03-09,Celsius,19.29
3021,9234,0,2023-09-17,Gatorade,45.71
3022,8215,0,2023-08-16,Protein Bar,30.43
3023,2655,0,2025-02-05,Water Bottle,23.56
3024,8123,0,2024-07-19,T-Shirt,45.57
3025,2248,0,2023-04-17,T-Shirt,17.89
3026,42,42,2023-10-17,T-Shirt,44.35
3027,7381,0,2023-09-22,Protein Bar,38.79
3028,7530,0,2023-04-20,Protein Bar,27.76
3029,8693,0,2025-02-09,Celsius,25.17
3030,9845,0,2023-11-05,Shoes Rental,37.21
3031,799,799,2024-04-30,Shoes Rental,30.92
3032,9731,0,2023-12-14,Protein Bar,25.42
3033,2144,0,2025-02-26,Protein Bar,18.11
3034,3187,0,2023-09-18,T-Shirt,46.77
3035,9911,0,2024-11-06,Celsius,45.38
3036,5493,0,2024-01-18,Shoes Rental,29.67
3037,4640,0,2023-06-07,Shoes Rental,33.01
3038,803,803,2025-03-16,Gatorade,31.04
3039,6518,0,2024-07-05,Gatorade,40.74
3040,4391,0,2025-02-06,T-Shirt,34.86
3041,5387,0,2025-02-16,Gatorade,15.44
3042,9839,0,2024-04-22,Shoes Rental,44.86
3043,6056,0,2023-06-01,Gatorade,19.79
3044,80,80,2023-12-16,T-Shirt,20.59
3045,138,138,2023-09-18,Chalk Bag,9.75
3046,7303,0,2023-12-26,Shoes Rental,35.27
3047,6351,0,2024-08-02,Water Bottle,23.96
3048,9046,0,2023-07-04,Protein Bar,46.93
3049,2355,0,2024-09-15,Shoes Rental,8.99
3050,1044,0,2025-01-22,Shoes Rental,30.29
3051,8422,0,2024-05-10,Protein Bar,23.96
3052,1089,0,2023-11-20,Water Bottle,34.29
3053,4568,0,2024-01-30,Shoes Rental,20.85
3054,5095,0,2024-05-20,Water Bottle,11.11
3055,1710,0,2024-06-27,Chalk Bag,12.95
3056,3571,0,2023-05-13,Shoes Rental,9.25
3057,5422,0,2023-11-09,Shoes Rental,35.0
3058,6890,0,2023-08-25,Celsius,45.28
3059,3049,0,2024-08-18,Water Bottle,5.76
3060,2666,0,2024-10-18,Shoes Rental,36.48
3061,8148,0,2024-10-15,Gatorade,30.13
3062,8523,0,2024-04-07,T-Shirt,13.89
3063,3763,0,2023-11-19,Shoes Rental,15.17
3064,5809,0,2023-06-14,Water Bottle,33.67
3065,54,54,2024-05-18,Celsius,38.87
3066,4104,0,2023-09-29,Protein Bar,46.3
3067,2562,0,2024-12-17,Gatorade,18.53
3068,2402,0,2024-12-18,Water Bottle,34.21
3069,9769,0,2024-01-27,Gatorade,5.72
3070,2477,0,2024-02-06,Gatorade,30.24
3071,3686,0,2024-09-22,Gatorade,36.04
3072,8611,0,2023-10-20,Celsius,29.96
3073,4530,0,2023-07-08,Celsius,13.79
3074,1736,0,2024-12-03,Chalk Bag,14.19
3075,7280,0,2024-06-24,T-Shirt,37.08
3076,5175,0,2023-11-15,T-Shirt,21.71
3077,7006,0,2025-01-04,Shoes Rental,40.34
3078,1031,0,2023-04-09,Celsius,7.1
3079,8316,0,2024-10-06,Protein Bar,43.35
3080,3444,0,2024-12-06,Chalk Bag,22.41
3081,1378,0,2023-11-07,Gatorade,16.08
3082,5696,0,2023-08-04,Water Bottle,7.77
3083,3322,0,2024-10-26,Protein Bar,31.95
3084,603,603,2025-02-07,Gatorade,16.15
3085,1044,0,2024-09-16,T-Shirt,41.48
3086,1100,0,2024-08-25,T-Shirt,45.41
3087,2139,0,2025-02-18,Water Bottle,15.08
3088,9071,0,2024-11-10,Chalk Bag,22.99
3089,795,795,2024-08-25,Celsius,21.61
3090,8968,0,2024-03-28,Chalk Bag,8.53
3091,9500,0,2024-06-06,T-Shirt,37.95
3092,8881,0,2024-12-21,T-Shirt,33.21
3093,1662,0,2024-01-27,Chalk Bag,7.77
3094,9033,0,2023-11-16,Protein Bar,32.14
3095,7392,0,2023-06-18,T-Shirt,33.84
3096,7920,0,2024-10-15,T-Shirt,14.24
3097,4410,0,2023-11-08,Water Bottle,36.9
3098,4031,0,2023-06-07,Celsius,16.22
3099,3257,0,2023-10-08,Gatorade,35.1
3100,5323,0,2023-09-08,Chalk Bag,22.04
3101,8727,0,2023-12-31,Water Bottle,6.67
3102,5219,0,2023-09-26,Gatorade,10.51
3103,7055,0,2025-03-17,Protein Bar,36.5
3104,2736,0,2024-02-19,Chalk Bag,8.31
3105,4822,0,2024-08-10,Chalk Bag,36.76
3106,8340,0,2024-07-03,Protein Bar,37.57
3107,6682,0,2023-05-23,Celsius,28.32
3108,2483,0,2024-04-02,Chalk Bag,17.88
3109,7902,0,2025-01-30,Protein Bar,7.11
3110,6440,0,2023-08-01,Protein Bar,32.82
3111,6352,0,2023-05-07,Shoes Rental,6.27
3112,759,759,2024-06-16,Chalk Bag,34.08
3113,2771,0,2023-05-17,Shoes Rental,16.34
3114,2978,0,2023-07-14,T-Shirt,19.49
3115,1323,0,2024-08-23,Water Bottle,24.08
3116,5897,0,2024-11-22,Chalk Bag,33.46
3117,3725,0,2023-11-16,Chalk Bag,41.99
3118,5119,0,2024-08-27,Protein Bar,24.87
3119,7331,0,2023-06-24,Celsius,47.11
3120,5831,0,2024-09-06,Water Bottle,5.45
3121,3742,0,2024-06-02,Gatorade,25.07
3122,541,541,2023-12-04,Gatorade,13.49
3123,5439,0,2023-09-26,Water Bottle,47.77
3124,6237,0,2023-12-21,Gatorade,37.19
3125,589,589,2024-07-26,Celsius,48.16
3126,6140,0,2024-03-19,Chalk Bag,28.53
3127,7499,0,2023-04-09,Water Bottle,39.15
3128,2296,0,2025-01-25,T-Shirt,46.83
3129,883,883,2023-04-01,Water Bottle,37.16
3130,3746,0,2024-10-04,Gatorade,23.11
3131,4602,0,2024-08-03,Gatorade,36.44
3132,6582,0,2023-08-08,Celsius,25.74
3133,6763,0,2024-06-14,Gatorade,37.47
3134,6665,0,2023-08-29,Chalk Bag,17.87
3135,2437,0,2023-06-26,Shoes Rental,45.69
3136,3200,0,2023-06-09,Celsius,11.6
3137,1030,0,2023-08-21,Chalk Bag,47.83
3138,4805,0,2023-07-31,Gatorade,36.12
3139,2803,0,2024-08-22,Gatorade,29.13
3140,1582,0,2024-02-10,Protein Bar,24.83
3141,1089,0,2024-08-28,Protein Bar,46.77
3142,6810,0,2024-01-12,Gatorade,17.37
3143,7453,0,2023-08-04,Protein Bar,48.04
3144,277,277,2025-02-05,T-Shirt,38.81
3145,3460,0,2025-01-01,T-Shirt,30.53
3146,1277,0,2024-01-28,Shoes Rental,6.21
3147,8903,0,2023-11-17,Gatorade,46.88
3148,3809,0,2023-07-31,Gatorade,46.44
3149,361,361,2024-06-01,Water Bottle,30.45
3150,8828,0,2023-07-04,Gatorade,21.45
3151,2006,0,2024-06-13,Celsius,43.61
3152,5355,0,2024-06-01,Gatorade,5.79
3153,29,29,2024-10-27,Celsius,15.25
3154,3855,0,2024-03-17,Gatorade,41.54
3155,2170,0,2024-08-23,Protein Bar,23.57
3156,3009,0,2024-07-27,Water Bottle,33.6
3157,6355,0,2024-09-16,Protein Bar,48.01
3158,3304,0,2023-04-10,Celsius,45.02
3159,2642,0,2023-12-22,Protein Bar,6.64
3160,9666,0,2024-11-13,T-Shirt,44.22
3161,4944,0,2023-12-17,Celsius,15.94
3162,7095,0,2024-08-25,T-Shirt,34.93
3163,301,301,2025-03-14,Water Bottle,33.75
3164,5044,0,2024-04-27,Water Bottle,32.61
3165,6965,0,2024-03-26,Celsius,36.45
3166,7793,0,2025-03-05,Gatorade,40.98
3167,1647,0,2024-12-28,Gatorade,8.82
3168,5304,0,2023-09-25,Shoes Rental,6.68
3169,1597,0,2024-12-18,Gatorade,34.22
3170,1718,0,2023-10-18,Water Bottle,6.8
3171,7728,0,2025-01-01,Shoes Rental,28.21
3172,1429,0,2024-10-29,Celsius,28.53
3173,8946,0,2023-10-16,Chalk Bag,28.56
3174,217,217,2024-03-07,Shoes Rental,5.47
3175,2958,0,2024-08-06,Water Bottle,31.99
3176,8878,0,2024-10-09,T-Shirt,43.02
3177,2659,0,2023-09-15,Shoes Rental,45.47
3178,6104,0,2023-09-17,Chalk Bag,37.73
3179,2169,0,2023-07-02,Chalk Bag,25.47
3180,151,151,2024-08-09,Protein Bar,38.66
3181,2298,0,2024-01-02,Gatorade,27.9
3182,6175,0,2024-03-16,Water Bottle,7.36
3183,2389,0,2025-02-01,Chalk Bag,26.48
3184,3970,0,2024-09-25,T-Shirt,7.89
3185,3825,0,2023-04-04,Shoes Rental,49.3
3186,6676,0,2024-04-11,Shoes Rental,16.07
3187,4444,0,2023-05-08,Protein Bar,49.13
3188,7969,0,2023-05-09,Gatorade,33.1
3189,2130,0,2023-06-23,Gatorade,36.46
3190,1719,0,2025-02-25,Protein Bar,39.52
3191,1935,0,2025-03-21,Water Bottle,5.22
3192,7384,0,2024-12-13,Shoes Rental,40.14
3193,2487,0,2024-01-11,Gatorade,28.57
3194,6596,0,2023-10-15,Water Bottle,28.22
3195,3611,0,2025-02-04,Water Bottle,20.43
3196,5523,0,2024-12-06,Shoes Rental,25.33
3197,5858,0,2023-06-05,Celsius,17.62
3198,1859,0,2024-02-26,Chalk Bag,26.01
3199,3451,0,2023-05-16,Celsius,12.11
3200,2107,0,2024-05-23,Celsius,28.25
3201,7079,0,2023-07-22,Gatorade,44.61
3202,7045,0,2024-04-06,T-Shirt,10.61
3203,2019,0,2023-03-31,Celsius,11.12
3204,9613,0,2024-09-11,T-Shirt,8.44
3205,6156,0,2024-03-22,Shoes Rental,43.44
3206,3067,0,2025-03-25,T-Shirt,31.27
3207,9484,0,2023-05-07,Water Bottle,35.73
3208,3983,0,2024-02-04,Chalk Bag,34.8
3209,1023,0,2024-03-15,Gatorade,41.37
3210,7634,0,2024-01-20,Celsius,37.97
3211,6297,0,2024-09-19,Chalk Bag,31.59
3212,2705,0,2023-05-10,T-Shirt,41.58
3213,9851,0,2023-11-02,T-Shirt,21.34
3214,1836,0,2024-08-12,Gatorade,36.18
3215,638,638,2023-10-22,Gatorade,32.88
3216,1695,0,2023-07-06,Shoes Rental,14.42
3217,6058,0,2024-06-12,Chalk Bag,35.8
3218,8537,0,2025-02-22,Shoes Rental,38.42
3219,6506,0,2025-01-15,Shoes Rental,43.7
3220,2063,0,2024-08-03,Celsius,43.88
3221,5341,0,2024-09-26,Chalk Bag,22.76
3222,3202,0,2024-02-04,Protein Bar,23.83
3223,4679,0,2024-01-28,Celsius,11.66
3224,4341,0,2024-03-05,Water Bottle,8.48
3225,1525,0,2024-04-12,Water Bottle,14.61
3226,238,238,2024-05-29,Water Bottle,49.94
3227,1960,0,2023-03-30,Celsius,22.05
3228,6394,0,2023-06-18,Gatorade,49.6
3229,1992,0,2023-08-05,Gatorade,15.21
3230,5767,0,2023-12-23,Celsius,27.57
3231,656,656,2023-08-06,Protein Bar,13.94
3232,5197,0,2024-07-20,Water Bottle,39.86
3233,2171,0,2024-08-15,Chalk Bag,33.01
3234,9772,0,2024-03-15,Shoes Rental,47.7
3235,6250,0,2024-02-24,T-Shirt,6.53
3236,9904,0,2024-04-02,Shoes Rental,14.54
3237,3297,0,2025-02-24,Gatorade,26.36
3238,9609,0,2024-03-25,Shoes Rental,23.14
3239,4563,0,2024-10-21,Celsius,18.06
3240,7242,0,2024-02-05,Chalk Bag,11.31
3241,7792,0,2024-01-19,T-Shirt,33.46
3242,8050,0,2025-02-10,Chalk Bag,36.65
3243,3724,0,2024-08-08,T-Shirt,30.68
3244,2340,0,2023-11-03,Water Bottle,24.2
3245,909,909,2024-12-26,Gatorade,26.45
3246,1608,0,2023-08-02,Water Bottle,22.24
3247,9765,0,2023-12-07,Water Bottle,16.32
3248,1304,0,2023-04-24,T-Shirt,34.74
3249,5680,0,2024-02-08,Celsius,25.28
3250,9469,0,2024-11-24,Water Bottle,22.91
3251,2854,0,2024-02-27,T-Shirt,47.63
3252,8941,0,2023-05-07,Celsius,34.56
3253,3744,0,2023-06-03,T-Shirt,10.69
3254,2426,0,2024-10-06,Chalk Bag,30.48
3255,2808,0,2024-12-12,Celsius,12.6
3256,238,238,2023-10-24,Protein Bar,6.34
3257,537,537,2024-12-17,Celsius,34.43
3258,6721,0,2023-10-28,Protein Bar,43.23
3259,4080,0,2023-08-05,Chalk Bag,39.75
3260,9560,0,2023-09-02,Protein Bar,23.89
3261,4940,0,2024-09-13,Celsius,41.39
3262,6700,0,2023-06-23,T-Shirt,18.45
3263,8573,0,2024-01-18,Shoes Rental,13.46
3264,8586,0,2024-07-18,Shoes Rental,42.67
3265,7346,0,2023-06-15,T-Shirt,19.42
3266,1126,0,2025-02-22,T-Shirt,39.72
3267,5368,0,2024-08-04,Water Bottle,12.48
3268,5787,0,2024-12-05,Protein Bar,5.93
3269,5063,0,2024-10-11,Chalk Bag,34.55
3270,5492,0,2023-12-08,Chalk Bag,26.15
3271,160,160,2025-01-15,Gatorade,20.32
3272,6843,0,2023-05-13,Water Bottle,39.81
3273,2507,0,2024-08-15,Celsius,17.54
3274,4141,0,2024-10-23,Celsius,31.69
3275,9012,0,2025-01-09,T-Shirt,46.73
3276,1212,0,2024-12-15,Shoes Rental,18.75
3277,6043,0,2024-02-07,Gatorade,48.5
3278,3811,0,2025-01-20,T-Shirt,24.89
3279,6761,0,2024-12-10,Protein Bar,24.62
3280,4075,0,2024-10-23,Water Bottle,32.82
3281,7181,0,2024-06-28,Gatorade,5.95
3282,9544,0,2023-07-06,Water Bottle,48.55
3283,906,906,2023-10-02,Protein Bar,24.99
3284,6821,0,2023-04-13,Protein Bar,48.84
3285,2356,0,2023-11-11,Water Bottle,41.16
3286,4605,0,2023-10-24,Shoes Rental,10.92
3287,770,770,2023-12-01,Water Bottle,31.9
3288,7019,0,2025-01-27,Protein Bar,21.96
3289,6866,0,2024-12-29,T-Shirt,25.24
3290,9214,0,2024-05-08,Shoes Rental,9.67
3291,3797,0,2023-12-08,Water Bottle,14.79
3292,3763,0,2025-02-02,Gatorade,18.74
3293,4830,0,2024-10-05,Celsius,39.15
